date, license, latitude, longitude, fuel, interior, exterior
"2013-12-01 07:15:07", 585FYV, 45.53397, -122.5832, 100, true, true
"2013-12-01 07:15:07", 584FYV, 45.50193, -122.65227, 100, true, true
"2013-12-01 07:15:07", 583FYV, 45.49362, -122.60175, 93, true, true
"2013-12-01 07:15:07", 154GJT, 45.55696, -122.61396, 60, true, false
"2013-12-01 07:15:07", 573FYV, 45.55628, -122.56949, 30, true, true
"2013-12-01 07:15:07", 577FYV, 45.46477, -122.65799, 100, true, true
"2013-12-01 07:15:07", 576FYV, 45.5487, -122.62487, 100, true, true
"2013-12-01 07:15:07", 564FYV, 45.54107, -122.69707, 66, true, true
"2013-12-01 07:15:07", 574FYV, 45.51429, -122.56633, 51, true, true
"2013-12-01 07:15:07", 572FYV, 45.52662, -122.64998, 33, true, true
"2013-12-01 07:15:07", 571FYV, 45.48951, -122.56869, 75, true, true
"2013-12-01 07:15:07", 568FYV, 45.51663, -122.64663, 60, true, true
"2013-12-01 07:15:07", 567FYV, 45.57721, -122.70106, 51, true, true
"2013-12-01 07:15:07", 566FYV, 45.47658, -122.6734, 57, true, true
"2013-12-01 07:15:07", 578FYV, 45.55554, -122.69982, 100, true, true
"2013-12-01 07:15:07", 201FRH, 45.5201, -122.63211, 78, true, true
"2013-12-01 07:15:07", 312FRH, 45.52691, -122.56348, 100, true, true
"2013-12-01 07:15:07", 248FRH, 45.51763, -122.56986, 100, true, true
"2013-12-01 07:15:07", 260FRH, 45.50906, -122.68364, 36, true, true
"2013-12-01 07:15:07", 400FRH, 45.50121, -122.64143, 42, true, true
"2013-12-01 07:15:07", 012FTH, 45.48748, -122.57493, 88, true, true
"2013-12-01 07:15:07", 197FRH, 45.55666, -122.56927, 100, false, true
"2013-12-01 07:15:07", 373FRH, 45.56053, -122.68866, 66, true, true
"2013-12-01 07:15:07", 589FYV, 45.55525, -122.57771, 69, true, true
"2013-12-01 07:15:07", 233FRH, 45.50011, -122.60612, 66, true, true
"2013-12-01 07:15:07", 377FRH, 45.473, -122.6733, 57, false, false
"2013-12-01 07:15:07", 570FYV, 45.49461, -122.67191, 87, true, true
"2013-12-01 07:15:07", 211FRH, 45.53147, -122.65298, 60, true, true
"2013-12-01 07:15:07", 279FRH, 45.56165, -122.62343, 33, true, true
"2013-12-01 07:15:07", 371FRH, 45.54197, -122.6767, 100, true, true
"2013-12-01 07:15:07", 325FRH, 45.51007, -122.57954, 81, true, true
"2013-12-01 07:15:07", 165FRH, 45.53724, -122.58767, 54, true, true
"2013-12-01 07:15:07", 182FRH, 45.49698, -122.61894, 30, true, true
"2013-12-01 07:15:07", 187FRH, 45.58124, -122.72509, 100, true, true
"2013-12-01 07:15:07", 173FRH, 45.55544, -122.68449, 66, true, true
"2013-12-01 07:15:07", 250FRH, 45.5221, -122.69551, 93, true, true
"2013-12-01 07:15:07", 194FRH, 45.47964, -122.58377, 48, true, true
"2013-12-01 07:15:07", 587FYV, 45.51979, -122.6737, 30, true, true
"2013-12-01 07:15:07", 580FYV, 45.48744, -122.67684, 100, true, true
"2013-12-01 07:15:07", 236FRH, 45.57301, -122.68627, 33, true, true
"2013-12-01 07:15:07", 242FRH, 45.56641, -122.68908, 100, true, true
"2013-12-01 07:15:07", 269FRH, 45.5349, -122.59836, 100, true, true
"2013-12-01 07:15:07", 190FRH, 45.57129, -122.64839, 51, true, true
"2013-12-01 07:15:07", 172FRH, 45.51694, -122.6426, 45, true, true
"2013-12-01 07:15:07", 204FRH, 45.53367, -122.68459, 96, true, true
"2013-12-01 07:15:07", 005FTH, 45.53957, -122.67389, 95, true, true
"2013-12-01 07:15:07", 370FRH, 45.49545, -122.60779, 24, true, true
"2013-12-01 07:15:07", 188FRH, 45.46443, -122.658, 48, true, true
"2013-12-01 07:15:07", 229FRH, 45.49542, -122.60799, 90, true, true
"2013-12-01 07:15:07", 336FRH, 45.51783, -122.6236, 57, true, true
"2013-12-01 07:15:07", 297FRH, 45.57171, -122.71757, 100, true, true
"2013-12-01 07:15:07", 306FRH, 45.52423, -122.60405, 27, true, true
"2013-12-01 07:15:07", 154FRH, 45.55942, -122.64871, 100, true, true
"2013-12-01 07:15:07", 207FRH, 45.53524, -122.57166, 100, true, true
"2013-12-01 07:30:06", 158FRH, 45.50888, -122.63278, 75, true, true
"2013-12-01 07:30:06", 193FRH, 45.51226, -122.67995, 51, true, true
"2013-12-01 07:30:06", 195FRH, 45.54303, -122.65936, 87, true, true
"2013-12-01 07:30:06", 157FRH, 45.46436, -122.6507, 54, true, true
"2013-12-01 07:30:06", 196FRH, 45.55849, -122.67709, 87, true, true
"2013-12-01 07:30:06", 198FRH, 45.57527, -122.71486, 87, true, true
"2013-12-01 07:30:06", 199FRH, 45.51286, -122.60211, 100, true, true
"2013-12-01 07:30:06", 200FRH, 45.49812, -122.5706, 100, true, true
"2013-12-01 07:30:06", 335FRH, 45.55016, -122.58782, 100, true, true
"2013-12-01 07:30:06", 332FRH, 45.5438, -122.66517, 100, true, true
"2013-12-01 07:30:06", 331FRH, 45.49656, -122.59831, 100, true, true
"2013-12-01 07:30:06", 328FRH, 45.54128, -122.60463, 72, true, true
"2013-12-01 07:30:06", 166FRH, 45.5215, -122.64671, 100, true, true
"2013-12-01 07:30:06", 156FRH, 45.51984, -122.61025, 66, true, true
"2013-12-01 07:30:06", 155FRH, 45.46437, -122.65077, 100, true, true
"2013-12-01 07:30:06", 330FRH, 45.43857, -122.7284, 33, true, true
"2013-12-01 07:30:06", 327FRH, 45.5257, -122.6433, 33, true, true
"2013-12-01 07:30:06", 153FRH, 45.52569, -122.64159, 100, true, true
"2013-12-01 07:30:06", 329FRH, 45.48941, -122.59426, 51, true, true
"2013-12-01 07:30:06", 324FRH, 45.55078, -122.6255, 93, true, true
"2013-12-01 07:30:06", 205FRH, 45.49267, -122.65584, 100, true, true
"2013-12-01 07:30:06", 171FRH, 45.57415, -122.64921, 54, true, true
"2013-12-01 07:30:06", 152FRH, 45.54516, -122.58592, 45, true, true
"2013-12-01 07:30:06", 151FRH, 45.56298, -122.66476, 93, true, true
"2013-12-01 07:30:06", 251FRH, 45.56199, -122.68287, 100, true, true
"2013-12-01 07:30:06", 252FRH, 45.53863, -122.57109, 51, true, true
"2013-12-01 07:30:06", 253FRH, 45.49082, -122.57805, 51, true, true
"2013-12-01 07:30:06", 255FRH, 45.61662, -122.69136, 100, true, true
"2013-12-01 07:30:06", 256FRH, 45.51968, -122.59966, 54, true, true
"2013-12-01 07:30:06", 259FRH, 45.56641, -122.61622, 36, true, true
"2013-12-01 07:30:06", 261FRH, 45.55558, -122.60385, 42, true, true
"2013-12-01 07:30:06", 262FRH, 45.56644, -122.69881, 100, true, true
"2013-12-01 07:30:06", 213FRH, 45.49395, -122.67158, 100, true, true
"2013-12-01 07:30:06", 263FRH, 45.49248, -122.67992, 51, true, true
"2013-12-01 07:30:06", 265FRH, 45.48748, -122.61581, 60, true, true
"2013-12-01 07:30:06", 266FRH, 45.52251, -122.58156, 60, true, true
"2013-12-01 07:30:06", 270FRH, 45.58203, -122.7245, 100, true, true
"2013-12-01 07:30:06", 268FRH, 45.51133, -122.61125, 60, true, true
"2013-12-01 07:30:06", 267FRH, 45.52967, -122.58005, 39, true, true
"2013-12-01 07:30:06", 319FRH, 45.5256, -122.59855, 39, true, true
"2013-12-01 07:30:06", 318FRH, 45.50456, -122.62429, 39, true, true
"2013-12-01 07:30:06", 317FRH, 45.49583, -122.59224, 63, true, true
"2013-12-01 07:30:06", 316FRH, 45.54642, -122.65946, 87, true, true
"2013-12-01 07:30:06", 315FRH, 45.58229, -122.72432, 36, true, true
"2013-12-01 07:30:06", 314FRH, 45.55974, -122.6805, 48, true, true
"2013-12-01 07:30:06", 313FRH, 45.53009, -122.56209, 60, true, true
"2013-12-01 07:30:06", 311FRH, 45.51144, -122.58985, 100, true, true
"2013-12-01 07:30:06", 310FRH, 45.50438, -122.56811, 100, true, true
"2013-12-01 07:30:06", 163FRH, 45.51645, -122.64291, 75, true, true
"2013-12-01 07:30:06", 308FRH, 45.48137, -122.6828, 30, true, true
"2013-12-01 07:30:06", 307FRH, 45.53644, -122.63927, 45, true, false
"2013-12-01 07:30:06", 305FRH, 45.52415, -122.65672, 100, true, true
"2013-12-01 07:30:06", 303FRH, 45.5469, -122.6089, 81, true, true
"2013-12-01 07:30:06", 302FRH, 45.50008, -122.65677, 66, true, true
"2013-12-01 07:30:06", 301FRH, 45.53017, -122.59741, 100, true, true
"2013-12-01 07:30:06", 209FRH, 45.56421, -122.68481, 100, true, true
"2013-12-01 07:30:06", 160FRH, 45.5617, -122.60051, 66, true, true
"2013-12-01 07:30:06", 208FRH, 45.51735, -122.60199, 87, true, true
"2013-12-01 07:30:06", 225FRH, 45.51078, -122.56712, 100, false, false
"2013-12-01 07:30:06", 224FRH, 45.5357, -122.64721, 96, true, true
"2013-12-01 07:30:06", 223FRH, 45.56193, -122.57165, 100, true, true
"2013-12-01 07:30:06", 222FRH, 45.56052, -122.69244, 100, true, true
"2013-12-01 07:30:06", 164FRH, 45.56559, -122.71755, 63, true, true
"2013-12-01 07:30:06", 220FRH, 45.49164, -122.61928, 100, true, true
"2013-12-01 07:30:06", 219FRH, 45.53723, -122.58797, 100, true, true
"2013-12-01 07:30:06", 214FRH, 45.54944, -122.58072, 51, true, true
"2013-12-01 07:30:06", 217FRH, 45.53329, -122.61507, 69, true, true
"2013-12-01 07:30:06", 230FRH, 45.53397, -122.70618, 100, true, true
"2013-12-01 07:30:06", 162FRH, 45.51688, -122.57117, 33, false, true
"2013-12-01 07:30:06", 206FRH, 45.52436, -122.62842, 54, true, true
"2013-12-01 07:30:06", 228FRH, 45.51645, -122.64389, 66, true, true
"2013-12-01 07:30:06", 249FRH, 45.49961, -122.60502, 36, true, false
"2013-12-01 07:30:06", 175FRH, 45.54269, -122.58614, 57, true, true
"2013-12-01 07:30:06", 241FRH, 45.4991, -122.623, 42, true, true
"2013-12-01 07:30:06", 161FRH, 45.51284, -122.63896, 12, true, true
"2013-12-01 07:30:06", 215FRH, 45.57024, -122.67377, 21, true, true
"2013-12-01 07:30:06", 245FRH, 45.52942, -122.59613, 90, true, true
"2013-12-01 07:30:06", 244FRH, 45.52722, -122.58595, 100, true, true
"2013-12-01 07:30:06", 243FRH, 45.52006, -122.64622, 66, true, true
"2013-12-01 07:30:06", 240FRH, 45.49905, -122.56797, 100, true, true
"2013-12-01 07:30:06", 239FRH, 45.56236, -122.64773, 45, true, true
"2013-12-01 07:30:06", 238FRH, 45.57673, -122.68734, 30, true, true
"2013-12-01 07:30:06", 235FRH, 45.53462, -122.59768, 100, true, false
"2013-12-01 07:30:06", 234FRH, 45.50777, -122.61722, 100, false, true
"2013-12-01 07:30:06", 231FRH, 45.48487, -122.64844, 100, true, true
"2013-12-01 07:30:06", 176FRH, 45.47946, -122.57639, 15, true, true
"2013-12-01 07:30:06", 177FRH, 45.48481, -122.67689, 100, true, true
"2013-12-01 07:30:06", 178FRH, 45.52209, -122.63586, 30, true, true
"2013-12-01 07:30:06", 180FRH, 45.53072, -122.6814, 54, true, true
"2013-12-01 07:30:06", 181FRH, 45.51358, -122.63666, 100, true, true
"2013-12-01 07:30:06", 183FRH, 45.57282, -122.66245, 57, true, true
"2013-12-01 07:30:06", 184FRH, 45.5354, -122.56886, 54, true, true
"2013-12-01 07:30:06", 212FRH, 45.50463, -122.62955, 48, true, true
"2013-12-01 07:30:06", 185FRH, 45.54666, -122.60768, 69, true, true
"2013-12-01 07:30:06", 202FRH, 45.48134, -122.68293, 78, true, true
"2013-12-01 07:30:06", 203FRH, 45.49945, -122.68051, 100, true, true
"2013-12-01 07:30:06", 320FRH, 45.55387, -122.60085, 96, true, true
"2013-12-01 07:30:06", 321FRH, 45.55359, -122.58674, 48, true, true
"2013-12-01 07:30:06", 322FRH, 45.49288, -122.62468, 90, false, false
"2013-12-01 07:30:06", 323FRH, 45.57652, -122.67527, 60, false, true
"2013-12-01 07:30:06", 346FRH, 45.49891, -122.56801, 100, true, true
"2013-12-01 07:30:06", 345FRH, 45.49411, -122.63559, 57, true, true
"2013-12-01 07:30:06", 167FRH, 45.54813, -122.61974, 66, true, true
"2013-12-01 07:30:06", 344FRH, 45.55897, -122.67738, 51, true, true
"2013-12-01 07:30:06", 169FRH, 45.58161, -122.72464, 66, true, true
"2013-12-01 07:30:06", 343FRH, 45.53613, -122.58806, 100, true, true
"2013-12-01 07:30:06", 342FRH, 45.52267, -122.64856, 81, true, true
"2013-12-01 07:30:06", 341FRH, 45.53721, -122.57504, 36, false, true
"2013-12-01 07:30:06", 347FRH, 45.53689, -122.59421, 39, true, true
"2013-12-01 07:30:06", 340FRH, 45.47293, -122.67349, 57, true, true
"2013-12-01 07:30:06", 339FRH, 45.55576, -122.64286, 100, true, true
"2013-12-01 07:30:06", 381FRH, 45.49026, -122.61915, 48, true, true
"2013-12-01 07:30:06", 383FRH, 45.49953, -122.59309, 69, true, true
"2013-12-01 07:30:06", 384FRH, 45.49404, -122.60411, 66, true, true
"2013-12-01 07:30:06", 385FRH, 45.53004, -122.59864, 66, true, true
"2013-12-01 07:30:06", 386FRH, 45.55699, -122.61246, 100, true, true
"2013-12-01 07:30:06", 387FRH, 45.48102, -122.68192, 60, true, true
"2013-12-01 07:30:06", 350FRH, 45.48166, -122.59698, 30, true, true
"2013-12-01 07:30:06", 389FRH, 45.55374, -122.59116, 75, true, true
"2013-12-01 07:30:06", 391FRH, 45.50368, -122.63659, 100, false, false
"2013-12-01 07:30:07", 392FRH, 45.50558, -122.65296, 12, true, true
"2013-12-01 07:30:07", 393FRH, 45.55209, -122.6805, 12, true, true
"2013-12-01 07:30:07", 394FRH, 45.49153, -122.60723, 48, true, true
"2013-12-01 07:30:07", 395FRH, 45.52934, -122.59477, 63, true, true
"2013-12-01 07:30:07", 396FRH, 45.51362, -122.67601, 100, true, true
"2013-12-01 07:30:07", 397FRH, 45.53994, -122.69703, 66, true, true
"2013-12-01 07:30:07", 398FRH, 45.54235, -122.59637, 78, true, true
"2013-12-01 07:30:07", 348FRH, 45.55585, -122.57191, 36, true, true
"2013-12-01 07:30:07", 349FRH, 45.49102, -122.62593, 66, true, true
"2013-12-01 07:30:07", 360FRH, 45.50136, -122.64623, 27, true, true
"2013-12-01 07:30:07", 361FRH, 45.56181, -122.5717, 42, true, true
"2013-12-01 07:30:07", 362FRH, 45.48699, -122.59591, 36, true, true
"2013-12-01 07:30:07", 363FRH, 45.48553, -122.6014, 69, true, true
"2013-12-01 07:30:07", 365FRH, 45.48665, -122.60531, 45, true, true
"2013-12-01 07:30:07", 366FRH, 45.51275, -122.61268, 66, true, true
"2013-12-01 07:30:07", 367FRH, 45.47347, -122.67399, 100, true, true
"2013-12-01 07:30:07", 368FRH, 45.53491, -122.59781, 84, true, true
"2013-12-01 07:30:07", 369FRH, 45.50415, -122.59362, 100, false, false
"2013-12-01 07:30:07", 372FRH, 45.53988, -122.60132, 100, true, true
"2013-12-01 07:30:07", 374FRH, 45.51643, -122.64327, 72, true, true
"2013-12-01 07:30:07", 375FRH, 45.5177, -122.60199, 57, true, true
"2013-12-01 07:30:07", 376FRH, 45.49795, -122.57057, 78, true, true
"2013-12-01 07:30:07", 038GFE, 45.52549, -122.56835, 100, true, true
"2013-12-01 07:30:07", 379FRH, 45.48664, -122.60721, 87, true, true
"2013-12-01 07:30:07", 380FRH, 45.55559, -122.61668, 100, true, true
"2013-12-01 07:30:07", 274FRH, 45.48708, -122.63818, 100, true, true
"2013-12-01 07:30:07", 282FRH, 45.57857, -122.71736, 54, true, true
"2013-12-01 07:30:07", 275FRH, 45.61665, -122.69149, 100, true, true
"2013-12-01 07:30:07", 300FRH, 45.53344, -122.58394, 100, true, true
"2013-12-01 07:30:07", 359FRH, 45.46427, -122.65679, 39, true, true
"2013-12-01 07:30:07", 351FRH, 45.57508, -122.66417, 87, true, true
"2013-12-01 07:30:07", 277FRH, 45.48524, -122.60215, 100, true, true
"2013-12-01 07:30:07", 271FRH, 45.51817, -122.61949, 36, true, true
"2013-12-01 07:30:07", 354FRH, 45.56006, -122.66034, 9, true, true
"2013-12-01 07:30:07", 285FRH, 45.56167, -122.60848, 100, true, true
"2013-12-01 07:30:07", 290FRH, 45.58231, -122.72433, 100, true, true
"2013-12-01 07:30:07", 356FRH, 45.51597, -122.56909, 36, true, true
"2013-12-01 07:30:07", 298FRH, 45.51196, -122.61353, 100, true, true
"2013-12-01 07:30:07", 278FRH, 45.53197, -122.61017, 100, true, true
"2013-12-01 07:30:07", 284FRH, 45.49095, -122.62032, 33, true, true
"2013-12-01 07:30:07", 287FRH, 45.61664, -122.69141, 60, true, true
"2013-12-01 07:30:07", 299FRH, 45.54881, -122.57733, 30, true, true
"2013-12-01 07:30:07", 273FRH, 45.48312, -122.60748, 100, true, true
"2013-12-01 07:30:07", 272FRH, 45.54643, -122.66096, 100, true, true
"2013-12-01 07:30:07", 292FRH, 45.5398, -122.60583, 60, true, true
"2013-12-01 07:30:07", 382FRH, 45.55901, -122.67671, 100, true, true
"2013-12-01 07:30:07", 283FRH, 45.55285, -122.6193, 48, false, true
"2013-12-01 07:30:07", 293FRH, 45.55067, -122.62045, 100, false, true
"2013-12-01 07:30:07", 511FSK, 45.52612, -122.59709, 63, true, true
"2013-12-01 07:30:07", 510FSK, 45.51679, -122.60483, 24, true, true
"2013-12-01 07:30:07", 353FRH, 45.50381, -122.56873, 45, true, true
"2013-12-01 07:30:07", 280FRH, 45.55673, -122.6051, 100, true, true
"2013-12-01 07:30:07", 291FRH, 45.58159, -122.72426, 60, true, true
"2013-12-01 07:30:07", 022FTH, 45.52759, -122.60031, 64, true, true
"2013-12-01 07:30:07", 014FTH, 45.54638, -122.58829, 50, true, true
"2013-12-01 07:30:07", 004FTH, 45.49356, -122.56862, 100, true, true
"2013-12-01 07:30:07", 003FTH, 45.55729, -122.70698, 100, true, true
"2013-12-01 07:30:07", 018FTH, 45.53327, -122.60308, 77, true, true
"2013-12-01 07:30:07", 030FTH, 45.49978, -122.65212, 43, true, true
"2013-12-01 07:30:07", 011FTH, 45.52147, -122.67565, 74, true, true
"2013-12-01 07:30:07", 013FTH, 45.51936, -122.62508, 51, true, true
"2013-12-01 07:30:07", 008FTH, 45.53992, -122.69702, 50, true, true
"2013-12-01 07:30:07", 023FTH, 45.47799, -122.67462, 29, true, true
"2013-12-01 07:30:07", 009FTH, 45.55718, -122.7069, 100, true, true
"2013-12-01 07:30:07", 870FZS, 45.48215, -122.67682, 48, true, true
"2013-12-01 07:30:07", 579FYV, 45.5257, -122.64419, 42, true, true
"2013-12-01 07:30:07", 581FYV, 45.49106, -122.63967, 57, true, true
"2013-12-01 07:30:07", 590FYV, 45.53324, -122.60211, 100, true, true
"2013-12-01 07:30:07", 588FYV, 45.55622, -122.62666, 33, true, true
"2013-12-01 07:30:07", 585FYV, 45.53397, -122.5832, 100, true, true
"2013-12-01 07:30:07", 584FYV, 45.50193, -122.65227, 100, true, true
"2013-12-01 07:30:07", 583FYV, 45.49362, -122.60175, 93, true, true
"2013-12-01 07:30:07", 154GJT, 45.55696, -122.61396, 60, true, false
"2013-12-01 07:30:07", 573FYV, 45.55628, -122.56949, 30, true, true
"2013-12-01 07:30:07", 577FYV, 45.46477, -122.65799, 100, true, true
"2013-12-01 07:30:07", 576FYV, 45.5487, -122.62487, 100, true, true
"2013-12-01 07:30:07", 565FYV, 45.50862, -122.65394, 100, true, true
"2013-12-01 07:30:07", 564FYV, 45.54107, -122.69707, 66, true, true
"2013-12-01 07:30:07", 574FYV, 45.51429, -122.56633, 51, true, true
"2013-12-01 07:30:07", 572FYV, 45.52662, -122.64998, 33, true, true
"2013-12-01 07:30:07", 571FYV, 45.48951, -122.56869, 75, true, true
"2013-12-01 07:30:07", 568FYV, 45.51663, -122.64663, 60, true, true
"2013-12-01 07:30:07", 567FYV, 45.57721, -122.70106, 51, true, true
"2013-12-01 07:30:07", 566FYV, 45.47658, -122.6734, 57, true, true
"2013-12-01 07:30:07", 578FYV, 45.55554, -122.69982, 100, true, true
"2013-12-01 07:30:07", 201FRH, 45.5201, -122.63211, 78, true, true
"2013-12-01 07:30:07", 312FRH, 45.52691, -122.56348, 100, true, true
"2013-12-01 07:30:07", 260FRH, 45.50906, -122.68364, 36, true, true
"2013-12-01 07:30:07", 400FRH, 45.50121, -122.64143, 42, true, true
"2013-12-01 07:30:07", 012FTH, 45.48748, -122.57493, 88, true, true
"2013-12-01 07:30:07", 197FRH, 45.55666, -122.56927, 100, false, true
"2013-12-01 07:30:07", 373FRH, 45.56053, -122.68866, 66, true, true
"2013-12-01 07:30:07", 589FYV, 45.55525, -122.57771, 69, true, true
"2013-12-01 07:30:07", 233FRH, 45.50011, -122.60612, 66, true, true
"2013-12-01 07:30:07", 377FRH, 45.473, -122.6733, 57, false, false
"2013-12-01 07:30:07", 570FYV, 45.49461, -122.67191, 87, true, true
"2013-12-01 07:30:07", 211FRH, 45.53147, -122.65298, 60, true, true
"2013-12-01 07:30:07", 279FRH, 45.56165, -122.62343, 33, true, true
"2013-12-01 07:30:07", 371FRH, 45.54197, -122.6767, 100, true, true
"2013-12-01 07:30:07", 325FRH, 45.51007, -122.57954, 81, true, true
"2013-12-01 07:30:07", 165FRH, 45.53724, -122.58767, 54, true, true
"2013-12-01 07:30:07", 182FRH, 45.49698, -122.61894, 30, true, true
"2013-12-01 07:30:07", 187FRH, 45.58124, -122.72509, 100, true, true
"2013-12-01 07:30:07", 173FRH, 45.55544, -122.68449, 66, true, true
"2013-12-01 07:30:07", 250FRH, 45.5221, -122.69551, 93, true, true
"2013-12-01 07:30:07", 194FRH, 45.47964, -122.58377, 48, true, true
"2013-12-01 07:30:07", 587FYV, 45.51979, -122.6737, 30, true, true
"2013-12-01 07:30:07", 580FYV, 45.48744, -122.67684, 100, true, true
"2013-12-01 07:30:07", 236FRH, 45.57301, -122.68627, 33, true, true
"2013-12-01 07:30:07", 242FRH, 45.56641, -122.68908, 100, true, true
"2013-12-01 07:30:07", 269FRH, 45.5349, -122.59836, 100, true, true
"2013-12-01 07:30:07", 190FRH, 45.57129, -122.64839, 51, true, true
"2013-12-01 07:30:07", 172FRH, 45.51694, -122.6426, 45, true, true
"2013-12-01 07:30:07", 204FRH, 45.53367, -122.68459, 96, true, true
"2013-12-01 07:30:07", 005FTH, 45.53957, -122.67389, 95, true, true
"2013-12-01 07:30:07", 370FRH, 45.49545, -122.60779, 24, true, true
"2013-12-01 07:30:07", 188FRH, 45.46443, -122.658, 48, true, true
"2013-12-01 07:30:07", 336FRH, 45.51783, -122.6236, 57, true, true
"2013-12-01 07:30:07", 297FRH, 45.57171, -122.71757, 100, true, true
"2013-12-01 07:30:08", 306FRH, 45.52423, -122.60405, 27, true, true
"2013-12-01 07:30:08", 154FRH, 45.55942, -122.64871, 100, true, true
"2013-12-01 07:30:08", 207FRH, 45.53524, -122.57166, 100, true, true
"2013-12-01 07:45:05", 158FRH, 45.50888, -122.63278, 75, true, true
"2013-12-01 07:45:05", 193FRH, 45.51226, -122.67995, 51, true, true
"2013-12-01 07:45:05", 195FRH, 45.54303, -122.65936, 87, true, true
"2013-12-01 07:45:05", 157FRH, 45.46436, -122.6507, 54, true, true
"2013-12-01 07:45:05", 196FRH, 45.55849, -122.67709, 87, true, true
"2013-12-01 07:45:05", 198FRH, 45.57527, -122.71486, 87, true, true
